Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
9512089831,"Jul 24, 2023, 12:25:30 PM",Morning Ride,Ride,,3480,7.00,,,false,,,activities/10200867770.fit.gz,,,3480.0,1436.0,7000.1,10.63,4.875,78.0,81.0,312.2,332.8,18.2,-0.1,,,,,,,,,202.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,1690200064.0,1.0,21.5,22.8,19.2,0.86,1018.7,1.6,4.4,38.0,0.0,1690195328.0,1690245760.0,0.125,,,0.52,1.0,0.04,21514.0,0.0,,,,,0.0,2.012,0.0,,,,,,,,,,,,,,,,,""
9518276548,"Jul 25, 2023, 12:51:37 PM",Morning Ride,Ride,,437,1.41,,,false,,,activities/10207351804.fit.gz,,,437.0,338.0,1412.0,8.198,4.178,9.0,22.0,294.6,310.0,12.1,-1.0,,,,,,,,,31.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,1690286336.0,1.0,21.6,22.5,17.7,0.78,1020.3,1.5,3.1,329.0,0.0,1690281856.0,1690332160.0,0.25,,,0.0,1.0,0.07,24456.6,0.0,,,,,0.0,3.231,0.0,,,,,,,,,,,,,,,,,""
9537319112,"Jul 26, 2023, 11:41:14 AM",Morning Ride,Ride,,5069,11.63,,,false,,,activities/10227402873.fit.gz,,,5069.0,2655.0,11634.9,11.508,4.382,122.0,129.0,310.2,337.6,20.0,-0.1,,,,,,,,,317.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,1690369152.0,1.0,22.1,23.5,19.3,0.84,1019.8,1.3,2.5,338.0,0.0,1690368256.0,1690418560.0,0.375,,,0.0,1.0,0.0,23083.1,0.0,,,,,0.0,2.295,0.0,,,,,,,,,,,,,,,,,""
9576640108,"Jul 29, 2023, 2:00:43 PM",Morning Ride,Ride,,8031,17.02,,,false,,,activities/10269036701.fit.gz,,,8031.0,5441.0,17025.0,10.634,3.129,184.0,186.0,263.2,318.6,38.4,0.0,,,,,,,,,424.0,,31.0,,,,,,,,,,,,,,0.0,,1.0,,1690639232.0,3.0,26.4,29.4,22.7,0.8,1019.1,1.1,3.7,290.0,0.0,1690627584.0,1690677632.0,0.375,,,0.52,5.0,0.96,19757.2,3.0,,,,,0.0,2.12,1677.6,,,,,,,,,,,,,,,,,""
9576640800,"Jul 29, 2023, 10:05:11 PM",Evening Ride,Ride,,4457,9.65,,,false,,,activities/10269037192.fit.gz,,,4457.0,2662.0,9658.7,6.896,3.628,50.0,58.0,277.2,315.6,18.2,-0.3,,,,,,,,,179.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,1690668032.0,3.0,33.5,36.7,21.5,0.5,1015.2,3.0,6.7,287.0,0.0,1690627584.0,1690677632.0,0.375,,,0.53,5.0,0.83,35656.6,2.0,,,,,0.0,2.167,330.9,,,,,,,,,,,,,,,,,""
9576640934,"Aug 3, 2023, 4:47:27 PM",Lunch Gravel Ride,Ride,,2201,6.38,,,false,,,activities/10269037715.fit.gz,,,2201.0,1678.0,6381.3,10.744,3.803,57.0,67.0,310.4,357.6,31.9,-0.1,,,,,,,,,155.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,1691078400.0,3.0,28.4,31.3,22.1,0.69,1018.1,3.5,7.7,224.0,0.0,1691059712.0,1691109376.0,0.625,,,0.8,5.0,0.83,24216.9,5.0,,,,,0.0,2.899,2350.7,,,,,,,,,,,,,,,,,""
9603765076,"Aug 7, 2023, 2:00:24 PM",Morning Ride,Ride,,680,2.55,,,false,,,activities/10297702380.fit.gz,,,680.0,482.0,2557.6,10.248,5.306,13.0,44.0,294.0,325.8,11.8,-1.2,,,,,,,,,62.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,1691416832.0,1.0,26.3,29.2,22.7,0.81,1015.5,3.5,8.9,234.0,0.0,1691405568.0,1691454720.0,0.75,,,0.53,5.0,0.17,21625.0,4.0,,,,,0.0,3.761,0.0,,,,,,,,,,,,,,,,,""
9609703178,"Aug 8, 2023, 2:00:17 PM",Morning Ride,Ride,,636,2.56,,,false,,,activities/10303945368.fit.gz,,,636.0,484.0,2566.8,9.308,5.303,22.0,35.0,292.2,314.0,48.0,-0.4,,,,,,,,,70.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.036,0.0,,,,,,,,,,,,,,,,,""
9623189614,"Aug 10, 2023, 10:44:31 PM",Evening Gravel Ride,Ride,,3161,13.13,,,false,,,activities/10318205347.fit.gz,,,3161.0,3021.0,13138.5,13.162,4.349,182.0,190.0,308.4,355.0,44.3,0.0,,,,,,,,,408.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.156,0.0,,,,,,,,,,,,,,,,,""
9629503052,"Aug 11, 2023, 11:01:20 PM",Evening Gravel Ride,Ride,,6602,10.93,,,false,,,activities/10324887763.fit.gz,,,6602.0,2556.0,10935.5,11.164,4.278,134.0,142.0,302.2,354.2,46.0,0.0,,,,,,,,,322.0,,28.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.656,0.0,,,,,,,,,,,,,,,,,""
9662358719,"Aug 12, 2023, 1:55:59 PM",Morning Yoga,Yoga,,4,0,78.0,0,false,,,activities/10359491932.fit.gz,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,78.0,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9662359073,"Aug 15, 2023, 11:29:05 PM",Evening Run,Run,,1173,0.40,145.0,1,false,,,activities/10359492427.fit.gz,,,1173.0,192.0,404.9,4.18,2.109,1.0,0.0,344.8,349.2,37.2,1.0,,,84.0,79.0,,130.0,,198.0,26.0,,,1.0,37323.0,,,,,,,,164.0,387.0,,,0.0,,1.0,432.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.345,0.0,,,,496.0,,,,,,,,,,,,,""
9663381718,"Aug 16, 2023, 10:51:00 PM",Evening Ride,Ride,,9651,25.40,,,false,,,activities/10360549411.fit.gz,,,9651.0,6137.0,25404.8,10.246,4.14,250.0,243.0,263.2,316.8,25.7,0.0,,,,,,,,,653.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.632,63.3,,,,,,,,,,,,,,,,,""
9678898618,"Aug 19, 2023, 12:23:13 PM",Morning Ride,Ride,,12,0,,,false,,,activities/10376961991.fit.gz,,,12.0,12.0,0.0,0.0,0.0,0.0,0.0,245.8,246.2,0.0,0.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9678899008,"Aug 19, 2023, 12:23:31 PM",Morning Ride,Ride,,6,0,,,false,,,activities/10376962366.fit.gz,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,283.6,283.8,0.0,0.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9678900900,"Aug 19, 2023, 12:23:56 PM",Morning Gravel Ride,Ride,,2000,6.58,,,false,,,activities/10376964170.fit.gz,,,2000.0,1840.0,6579.5,7.788,3.576,54.0,52.0,267.6,282.4,11.4,0.0,,,,,,,,,150.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.29,453.7,,,,,,,,,,,,,,,,,""
9688912081,"Aug 20, 2023, 11:48:38 PM",Evening Trail Run,Run,,555,1.06,163.0,8,false,,,activities/10388014832.fit.gz,,,555.0,552.0,1065.3,3.08,1.93,11.0,10.0,337.2,347.2,13.4,0.2,,,83.0,76.0,,142.0,,193.0,81.0,,,8.0,104631.0,,,,,,,,202.0,555.0,,,0.0,,1.0,1091.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.919,0.0,,,,1388.0,,,,,,,,,,,,,""
9691519685,"Aug 21, 2023, 12:26:18 PM",Morning Trail Run,Run,,2213,3.54,152.0,9,false,,,activities/10390833133.fit.gz,,,2213.0,2211.0,3541.9,3.522,1.602,12.0,13.0,326.6,332.0,8.1,0.0,,,92.0,68.0,,118.0,,138.0,223.0,,,9.0,303489.0,,,,,,,,159.0,2212.0,,,0.0,,1.0,3566.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6,0.0,,,,4892.0,,,,,,,,,,,,,""
9709218407,"Aug 23, 2023, 11:08:03 PM",Evening Ride,Ride,,9924,71.05,,,false,,,activities/10409589801.fit.gz,,,9924.0,6940.0,71057.7,36.896,10.239,542.0,513.0,254.2,341.2,40.2,0.0,,,,,,,,,1400.0,,30.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.16,280.1,,,,,,,,,,,,,,,,,""
9817571722,"Aug 28, 2023, 10:37:42 PM",Afternoon Trail Run,Run,,2336,3.45,134.0,7,false,,,activities/10524174120.fit.gz,,,2336.0,2251.0,3457.3,3.01,1.536,22.0,21.0,102.2,114.2,31.0,0.1,,,81.0,63.0,,112.0,,129.0,213.0,,,7.0,290457.0,,,,,,,,137.0,2337.0,,,0.0,,1.0,3514.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.48,0.0,,,,4832.0,,,,,,,,,,,,,""
9817573274,"Aug 30, 2023, 12:36:36 PM",Morning Run,Run,,2441,2.90,129.0,4,false,,,activities/10524175790.fit.gz,,,2441.0,1795.0,2903.8,3.452,1.618,36.0,28.0,73.4,96.4,18.8,0.3,,,82.0,63.0,,102.0,,131.0,180.0,,,4.0,236148.0,,,,,,,,136.0,2442.0,,,0.0,,1.0,3020.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.19,0.0,,,,3860.0,,,,,,,,,,,,,""
9817574358,"Aug 31, 2023, 12:02:36 PM",Morning Run,Run,,1565,2.17,148.0,4,false,,,activities/10524176872.fit.gz,,,1565.0,1463.0,2175.1,3.396,1.487,10.0,9.0,97.4,103.0,8.0,0.0,,,115.0,61.0,,106.0,,120.0,140.0,,,4.0,176401.0,,,,,,,,147.0,1566.0,,,0.0,,1.0,2196.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.39,0.0,,,,3048.0,,,,,,,,,,,,,""
9821563764,"Sep 9, 2023, 11:50:53 PM",Evening Run,Run,,1362,1.97,130.0,3,false,,,activities/10528400188.fit.gz,,,1362.0,1225.0,1971.8,3.528,1.61,27.0,33.0,273.6,303.4,17.0,-0.2,,,115.0,67.0,,109.0,,141.0,127.0,,,3.0,174618.0,,,,,,,,149.0,1363.0,,,0.0,,1.0,2045.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.448,24.9,,,,2838.0,,,,,,,,,,,,,""
9857527772,"Sep 12, 2023, 2:01:35 PM",Morning Yoga,Yoga,,3400,0,120.0,7,false,,,activities/10566162847.fit.gz,,,3400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,91.0,,,187.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9862022886,"Sep 7, 2023, 11:42:22 AM",Morning Ride,Ride,,20,0,,,false,,,activities/10570883180.fit.gz,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,337.0,337.2,0.0,0.0,,,,,,,,,,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9862022942,"Sep 7, 2023, 11:41:33 AM",Morning Ride,Ride,,34,0,,,false,,,activities/10570883173.fit.gz,,,34.0,34.0,0.0,0.0,0.0,0.0,0.0,333.8,334.2,0.0,0.0,,,,,,,,,,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9862023144,"Sep 7, 2023, 11:43:03 AM",Morning Ride,Ride,,1285,4.42,,,false,,,activities/10570883291.fit.gz,,,1285.0,1039.0,4425.6,9.05,4.259,67.0,72.0,272.2,301.2,24.6,0.0,,,,,,,,,135.0,,24.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.444,0.0,,,,,,,,,,,,,,,,,""
9889567692,"Sep 20, 2023, 11:17:07 PM",Evening Ride,Ride,,628,2.77,,,false,,,activities/10599744270.fit.gz,,,628.0,602.0,2770.8,8.55,4.603,38.0,48.0,319.4,333.8,14.9,-0.4,,,,,,,,,85.0,,23.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.412,0.0,,,,,,,,,,,,,,,,,""
9934608687,"Sep 20, 2023, 1:03:17 PM",Morning Run,Run,,1278,1.89,135.0,3,false,,,activities/10647026060.fit.gz,,,1278.0,1156.0,1897.7,3.374,1.642,26.0,31.0,329.0,344.0,17.2,-0.2,,,110.0,62.0,,106.0,,137.0,118.0,,,3.0,159616.0,,,,,,,,169.0,1278.0,,,0.0,,1.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.485,0.0,,,,2664.0,,,,,,,,,,,,,""
9934609026,"Sep 23, 2023, 2:05:38 PM",Morning Yoga,Yoga,,3442,0,127.0,8,false,,,activities/10647026455.fit.gz,,,3442.0,3442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,96.0,,,212.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9934609518,"Sep 24, 2023, 10:41:18 PM",Evening Hike,Hike,,5029,4.53,150.0,10,false,,,activities/10647026938.fit.gz,,,5029.0,3257.0,4531.6,12.598,1.391,200.0,142.0,299.6,507.6,43.9,-0.5,,,104.0,55.0,,112.0,,,352.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.901,2847.1,,,,,,,,,,,,,,,,,""
9934609857,"Sep 27, 2023, 8:45:07 PM",Afternoon Yoga,Yoga,,3951,0,143.0,12,false,,,activities/10647027333.fit.gz,,,3951.0,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,109.0,,,317.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
9962490971,"Sep 30, 2023, 10:06:38 PM",Evening Run,Run,,1658,3.26,141.0,4,false,,,activities/10676285455.fit.gz,,,1658.0,1442.0,3262.1,19.082,2.262,55.0,38.0,312.0,342.2,17.5,0.3,,,81.0,57.0,,107.0,,105.0,136.0,,,4.0,159371.0,,,,,,,,129.0,1659.0,,,0.0,,1.0,3416.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.967,0.0,,,,2632.0,,,,,,,,,,,,,""
9965136617,"Oct 2, 2023, 10:09:28 PM",Evening Ride,Ride,,3468,8.23,,,false,,,activities/10679035622.fit.gz,,,3468.0,2607.0,8238.4,8.784,3.16,79.0,85.0,311.6,331.8,12.5,-0.1,,,,,,,,,212.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.376,0.0,,,,,,,,,,,,,,,,,""
9965136621,"Oct 1, 2023, 2:27:24 PM",Morning Ride,Ride,,4196,16.29,,,false,,,activities/10679035640.fit.gz,,,4196.0,3582.0,16289.9,20.454,4.548,208.0,194.0,286.4,324.6,20.4,0.0,,,,,,,,,484.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.882,337.3,,,,,,,,,,,,,,,,,""
9990631926,"Oct 1, 2023, 11:12:08 PM",Evening Hike,Hike,,1699,0.95,143.0,4,false,,,activities/10705610847.fit.gz,,,1699.0,1062.0,957.0,1.698,0.901,104.0,0.0,1360.6,1466.0,48.7,11.0,,,80.0,53.0,,123.0,,,158.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.563,264.1,,,,,,,,,,,,,,,,,""
9994330687,"Oct 7, 2023, 2:17:21 PM",Morning Run,Run,,2447,4.53,160.0,23,false,,,activities/10709475339.fit.gz,,,2447.0,2378.0,4538.8,4.41,1.909,24.0,25.0,295.0,320.6,12.4,0.0,,,91.0,73.0,,137.0,,176.0,312.0,,,23.0,419920.0,,,,,,,,185.0,2448.0,,,0.0,,1.0,4584.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.855,0.0,,,,5862.0,,,,,,,,,,,,,""
10001803187,"Oct 8, 2023, 2:30:06 PM",Morning Ride,Ride,,7011,23.29,,,false,,,activities/10717286163.fit.gz,,,7011.0,5173.0,23296.9,11.022,4.504,234.0,252.0,279.8,339.6,41.5,0.0,,,,,,,,,631.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.323,179.7,,,,,,,,,,,,,,,,,""
10075423348,"Oct 15, 2023, 4:16:11 PM",Lunch Ride,Ride,,12,0,,,false,,,activities/10793852097.fit.gz,,,12.0,12.0,0.0,0.0,0.0,0.0,0.0,358.8,359.6,0.0,0.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423357,"Oct 15, 2023, 4:18:26 PM",Lunch Ride,Ride,,11,0,,,false,,,activities/10793852099.fit.gz,,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,351.0,351.2,0.0,0.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423373,"Oct 15, 2023, 4:13:25 PM",Lunch Ride,Ride,,13,0,,,false,,,activities/10793852115.fit.gz,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,342.0,342.0,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423375,"Oct 15, 2023, 4:14:31 PM",Lunch Ride,Ride,,5,0,,,false,,,activities/10793852107.fit.gz,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,343.6,343.6,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423376,"Oct 15, 2023, 4:12:12 PM",Lunch Ride,Ride,,58,0,,,false,,,activities/10793852108.fit.gz,,,58.0,58.0,0.0,0.0,0.0,0.0,0.0,343.2,350.4,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423377,"Oct 21, 2023, 1:21:27 AM",Night Ride,Ride,,13,0,,,false,,,activities/10793852120.fit.gz,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,286.4,286.4,0.0,0.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423378,"Oct 15, 2023, 4:18:51 PM",Lunch Ride,Ride,,42,0,,,false,,,activities/10793852117.fit.gz,,,42.0,42.0,0.0,0.0,0.0,0.0,0.0,349.4,351.2,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423400,"Oct 21, 2023, 1:22:39 AM",Night Ride,Ride,,10,0,,,false,,,activities/10793852134.fit.gz,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,295.6,295.6,0.0,0.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10075423505,"Oct 21, 2023, 1:23:14 AM",Night Ride,Ride,,10697,70.87,,,false,,,activities/10793852204.fit.gz,,,10697.0,6236.0,70869.0,33.392,11.364,635.0,603.0,257.0,345.4,31.0,0.0,,,,,,,,,1497.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.625,870.8,,,,,,,,,,,,,,,,,""
10087614009,"Oct 22, 2023, 3:51:22 PM",Lunch Ride,Ride,,25237,26.05,,,false,,,activities/10806564448.fit.gz,,,25237.0,8115.0,26056.5,10.064,3.211,270.0,224.0,213.6,316.8,48.4,0.2,,,,,,,,,633.0,,24.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.032,872.1,,,,,,,,,,,,,,,,,""
10128027220,"Oct 29, 2023, 3:49:10 PM",Lunch Gravel Ride,Ride,,1,0,,,false,,,activities/10848764862.fit.gz,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,268.8,268.8,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10128027524,"Oct 29, 2023, 3:49:26 PM",Lunch Ride,Ride,,15191,23.38,,,false,,,activities/10848765058.fit.gz,,,15191.0,6432.0,23380.4,11.416,3.635,242.0,248.0,266.8,309.4,30.8,0.0,,,,,,,,,626.0,,29.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.539,419.7,,,,,,,,,,,,,,,,,""
10324675862,"Dec 3, 2023, 9:37:40 PM",Evening Ride,Ride,,5790,10.11,,,false,,,activities/10324675862.gpx,,,5790.0,3012.0,10114.5,7.094,3.358,78.0,62.8,281.9,315.8,17.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.747,961.0,,,,,,,,,,,,,,,,,""
10569168111,"Dec 1, 2023, 1:48:58 PM",Morning Run,Run,,1,0,,,false,,,activities/11308256084.fit.gz,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,326.2,326.2,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10569169994,"Dec 7, 2023, 7:23:04 PM",Afternoon Run,Run,,431,0.41,130.0,1,false,,,activities/11308256686.fit.gz,,,431.0,431.0,413.8,3.354,0.96,17.0,3.0,293.8,309.4,43.3,3.4,,,113.0,64.0,,107.0,,73.0,42.0,,,1.0,31326.0,,,,,,,,105.0,432.0,,,0.0,,1.0,432.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.96,0.0,,,,654.0,,,,,,,,,,,,,""
10569171218,"Jan 15, 2024, 9:16:11 PM",Afternoon Run,Run,,2770,1.33,147.0,10,false,,,activities/11308258849.fit.gz,,,2770.0,2770.0,1330.3,3.026,0.48,13.0,9.0,321.8,333.2,43.5,0.3,,,121.0,65.0,,118.0,,38.0,287.0,,,10.0,106075.0,,,,,,,,84.0,2771.0,,,0.0,,1.0,1378.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.48,0.0,,,,3408.0,,,,,,,,,,,,,""
10791376398,"Feb 18, 2024, 4:07:42 PM",Lunch Run,Run,,1673,1.04,147.0,1,false,,,activities/11537563992.fit.gz,,,1673.0,647.0,1045.4,2.012,1.616,3.0,9.0,323.4,330.2,12.5,-0.4,,,85.0,63.0,,104.0,,93.0,149.0,,,1.0,94460.0,,,,,,,,83.0,1674.0,,,0.0,,1.0,1070.1,1708272000.0,3.0,2.4,1.5,-5.8,0.55,1020.8,0.9,2.0,321.0,0.0,1708258688.0,1708298624.0,0.375,,,0.0,1.0,0.92,33999.4,3.0,,,,,0.0,0.625,0.0,,,,2530.0,,,,,,,,,,,,,""
11003167167,"Nov 19, 2023, 4:43:49 PM",Lunch Gravel Ride,Ride,,7,0,,,false,,,activities/11763110692.fit.gz,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,412.2,412.2,0.0,0.0,,,,,,,,,,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11003167745,"Nov 1, 2023, 11:39:43 PM",Evening Ride,Ride,,7526,18.10,,,false,,,activities/11763110721.fit.gz,,,7526.0,5524.0,18108.1,25.241,3.278,207.0,224.0,261.4,316.8,26.7,-0.1,,,,,,,,,463.0,,7.0,,,,,,,,,,,,,,0.0,,1.0,,1698879616.0,1.0,9.2,8.1,-4.3,0.38,1025.6,2.2,4.9,313.0,0.0,1698839808.0,1698878720.0,0.625,,,0.0,1.0,0.0,51109.4,0.0,,,,,0.0,2.406,1550.6,,,,,,,,,,,,,,,,,""
11003167786,"Nov 12, 2023, 4:49:57 PM",Lunch Ride,Ride,,20431,19.82,,,false,,,activities/11763110871.fit.gz,,,20431.0,5876.0,19822.5,10.54,3.373,187.0,209.0,264.2,320.6,25.1,-0.1,,,,,,,,,477.0,,15.0,,,,,,,,,,,,,,0.0,,1.0,,1699804800.0,3.0,11.6,10.9,7.4,0.76,1027.7,3.7,8.1,69.0,0.0,1699790720.0,1699828608.0,0.0,,,0.0,1.0,0.99,27863.3,3.0,,,,,0.0,0.97,329.2,,,,,,,,,,,,,,,,,""
